fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
248857,bf34eebd,1084981,2882403.0,Noni Madueke,Noni Madueke,Arsenal,9825,Arsenal,9825,176.0,left,23.0,England,52.28004,RW,RW/LW,False,,7597.0,0.98617,0.27808,0.82575,0.12527,0.35216,0.62141,0.96746,19.34142,0.06069,0.00134,0.00018,1.84233,0.46474,0.21144,0.32441,0.02785,3.05606,0.36963,0.00507,1.02652,0.7262,0.00084,0.78305,0.18191,0.0,0.27424,0.0,0.95,0.79827,0.87578
494595,e7fcf289,1152455,4293356.0,Florian Wirtz,Florian Wirtz,Liverpool,8650,Liverpool,8650,175.0,right,22.0,Germany,137.0,AM,RW/AM/LW/ST,False,,12981.0,1.12383,0.24358,0.90526,0.24013,0.65099,0.59641,1.02485,37.29258,0.09698,0.00116,0.00024,2.10613,0.47245,0.24499,0.38349,0.07388,4.63266,0.26233,0.00416,1.1427,0.84069,0.00134,0.97813,0.47914,0.0,0.27375,0.0,0.95,0.584,0.52
91889,4f16405e,276791,3914553.0,Niclas Füllkrug,Niclas Füllkrug,West Ham United,8654,West Ham United,8654,188.0,right,32.0,Germany,10.9712,ST,ST,False,,7681.0,1.01572,0.26257,0.75036,0.08126,0.19198,0.1839,0.33182,13.61942,0.08892,0.00132,0.00052,0.4752,0.07077,0.68132,0.10408,0.09073,1.8346,0.91098,0.00438,1.08753,1.25611,0.00074,0.91485,0.45948,0.05,0.27222,0.0,0.95,0.584,0.52
444145,48a5a5d6,1021586,140008.0,Gabriel Martinelli Silva,Gabriel Martinelli,Arsenal,9825,Arsenal,9825,180.0,right,24.0,Brazil,52.64656,LW,LM/LW/RW,False,,12121.0,0.97274,0.27834,0.81087,0.12294,0.46275,0.49752,0.83805,19.79179,0.04484,0.0004,4e-05,1.52275,0.76627,0.28445,0.30208,0.04121,2.9563,0.40962,0.0051,0.939,0.78881,0.00033,0.9559,0.41988,0.01,0.27186,0.0,0.95,0.72453,0.85822
210156,e5478b87,643717,1727417.0,Taiwo Awoniyi,Taiwo Awoniyi,Nottingham Forest,10203,Nottingham Forest,10203,183.0,right,28.0,Nigeria,15.49205,ST,ST,False,,7462.0,1.03997,0.25904,0.71968,0.04311,0.10577,0.32824,0.57195,7.76114,0.06479,0.00105,0.00289,0.58223,0.06354,0.63951,0.1432,0.08779,2.20118,0.76916,0.00499,0.95501,0.97423,0.00051,0.92355,0.12519,0.02,0.27161,0.0,0.62611,0.9,0.9
502500,dc45ac24,1302005,3879507.0,Igor Thiago Nascimento Rodrigues,Thiago Rodrigues,Brentford,9937,Brentford,9937,191.0,right,24.0,Brazil,22.54091,ST,ST,False,,1449.0,1.02412,0.24182,0.80099,0.06544,0.21633,0.5001,0.82268,10.98899,0.1106,0.00215,0.00099,0.69622,0.12318,0.55511,0.23288,0.13431,2.5912,0.82452,0.00315,1.05922,1.1215,0.00132,0.86127,0.38223,0.2,0.26978,0.0,0.95,0.584,0.52
432714,96593e89,1107648,3638859.0,James McAtee,James McAtee,Manchester City,8456,Manchester City,8456,180.0,left,22.0,England,20.60959,AM,DM/RW/AM/ST,False,,5073.0,1.04943,0.25407,0.6188,0.13739,0.36096,0.56005,0.90348,20.22326,0.10559,0.00106,0.00032,1.02158,0.36223,0.05613,0.33121,0.02962,3.18408,0.34742,0.00477,0.94536,0.73149,0.00201,0.83216,0.25542,0.0,0.26663,0.0,0.6561,0.836,0.58
106617,93feac6e,302241,4293440.0,Patrick Bamford,Patrick Bamford,Leeds United,8463,Leeds United,8463,185.0,left,31.0,England,1.44479,,ST,False,,7147.0,0.89404,0.29682,0.78773,0.04598,0.12066,0.38792,0.72252,12.56928,0.09013,0.0009,0.0008,0.49219,0.11721,0.39109,0.40168,0.13485,2.39691,0.82417,0.00662,0.84971,0.9111,0.00285,0.88944,0.46479,0.0,0.26536,0.0,0.7,0.59893,0.52356
460842,b62878a5,891743,3649502.0,Mohammed Kudus,Mohammed Kudus,Tottenham Hotspur,8586,Tottenham Hotspur,8586,175.0,left,25.0,Ghana,52.72308,AM,CM/RW/AM/LW/ST,False,,10119.0,1.06513,0.24877,0.7458,0.11443,0.29985,0.93171,1.43326,23.96305,0.09802,0.00078,0.00038,2.65563,0.6116,0.47396,0.34067,0.04485,5.2587,0.36377,0.00426,1.96001,1.30563,0.00483,0.94721,0.48654,0.0,0.26497,0.0,0.95,0.648,0.84
440993,5ed97752,965764,3893793.0,Iliman Ndiaye,Iliman Ndiaye,Everton,8668,Everton,8668,180.0,right,25.0,Senegal,25.65716,LW,RM/LM/RW/AM/LW/ST,False,,11217.0,1.02018,0.1647,0.53145,0.06967,0.1574,0.91004,1.55166,17.01229,0.07764,0.00052,9e-05,1.97811,0.32492,0.1968,0.54618,0.11887,4.95398,0.44271,0.00357,1.5446,0.87249,0.0134,0.91187,0.37222,0.85,0.26204,0.0,0.84278,0.836,0.58
116216,38ceb24a,318615,132424.0,Leandro Trossard,Leandro Trossard,Arsenal,9825,Arsenal,9825,175.0,right,30.0,Belgium,17.66924,LW,CM/RW/AM/LW/ST,True,Doubtful,13555.0,1.10116,0.23654,0.75187,0.14297,0.40802,0.51354,0.87827,22.89762,0.06063,0.00044,5e-05,1.17868,0.59684,0.25631,0.36431,0.02723,3.37347,0.28979,0.00413,1.24698,0.82996,0.00798,0.93341,0.44318,0.0,0.26046,0.0,0.95,0.57147,0.82178
538207,7b355808,1258092,3584389.0,William Osula,William Osula,Newcastle United,10261,Newcastle United,10261,192.0,right,22.0,Denmark,10.33908,ST,RW/ST/LW,False,,1724.0,1.0355,0.2512,0.77905,0.07943,0.27716,0.33075,0.58662,9.28216,0.12665,0.00201,0.00073,0.73979,0.12022,0.46359,0.21349,0.06543,1.71935,0.47494,0.00336,1.38324,1.05019,0.00107,0.84143,0.24338,0.0,0.26011,0.0,0.7,0.9,0.9
516211,fdbde523,1189856,3556532.0,Abdallah Sima,Abdallah Sima,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,188.0,right,24.0,Senegal,11.57124,LW,LM/RW/LW/ST,False,,4973.0,1.06017,0.24497,0.6953,0.09233,0.21978,0.67862,1.07873,14.13879,0.08951,0.00112,0.00611,1.07617,0.36289,0.27254,0.34601,0.05551,3.33426,0.49619,0.00419,1.19889,1.04989,0.00207,0.87764,0.30049,0.0,0.25971,0.0,0.95,0.584,0.52
575034,5c368c88,1398915,575034.0,Ethan Wheatley,Ethan Wheatley,Northampton Town,8651,Manchester United,10260,187.0,right,19.0,England,0.08,ST,ST,False,,0.0,1.0,0.25745,0.98405,0.07015,0.28986,0.48428,0.83131,17.38433,0.15192,0.00442,0.00105,0.72681,0.17062,0.63721,0.28005,0.0707,2.76313,0.57144,0.0032,1.29108,1.28235,0.00165,0.9095,0.3692,0.0,0.25745,0.0,0.7,0.584,0.52
513418,52afb588,1083796,2833740.0,Kevin Schade,Kevin Schade,Brentford,9937,Brentford,9937,183.0,right,23.0,Germany,37.65641,LW,LW/AM/RW/ST,True,Doubtful,4984.0,1.06625,0.23096,0.73436,0.07957,0.18799,0.67107,1.07574,10.34234,0.04826,0.0005,0.00019,0.99736,0.2679,0.32648,0.27498,0.12261,3.04332,0.76997,0.0042,1.32372,0.77822,0.00129,0.96462,0.25884,0.1,0.25732,0.0,0.82656,0.648,0.84
576756,c8365ab8,1553363,,Zépiqueno Redmond,Zepiqueno Redmond,Aston Villa,10252,Feyenoord,10235,,right,19.0,Netherlands,0.03,ST,ST,False,,237.0,0.99584,0.25764,0.87055,0.06828,0.30558,0.36397,0.64568,15.05405,0.11122,0.00304,0.00077,0.87073,0.12407,0.47727,0.16722,0.08997,2.24753,0.5584,0.00342,1.67782,1.26901,0.00171,0.85948,0.284,0.0,0.25657,0.0,0.7,0.584,0.52
463034,dd897ee7,1113903,3893803.0,Liam Delap,Liam Delap,Chelsea,8455,Chelsea,8455,186.0,right,22.0,England,26.19858,ST,ST,False,,7145.0,1.00351,0.25556,0.86675,0.053,0.14624,0.23523,0.35164,7.77233,0.18237,0.00148,0.00031,0.97899,0.07095,0.42445,0.09994,0.02894,1.94816,0.59318,0.00418,1.42292,1.66157,0.00065,0.91684,0.20665,0.0,0.25646,0.0,0.7,0.584,0.52
458249,028e70b9,950830,3893805.0,Joshua Zirkzee,Joshua Zirkzee,Manchester United,10260,Manchester United,10260,193.0,right,24.0,Netherlands,38.31201,ST,AM/RW/ST/LW,True,Doubtful,6040.0,0.98529,0.26023,0.66258,0.06897,0.18924,0.44024,0.67271,14.97769,0.09343,0.00136,0.00045,0.78691,0.03954,0.22834,0.27933,0.09396,2.74877,0.57937,0.00428,0.91909,0.78603,0.00071,0.87405,0.35478,0.0,0.2564,0.0,0.83312,0.65267,0.84111
451340,74618572,862608,1783652.0,Mitoma Kaoru,Kaoru Mitoma,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,178.0,right,28.0,Japan,43.07618,LW,LWB/LM/AM/LW,False,,7876.0,0.99823,0.25344,0.72634,0.11296,0.36895,0.70554,1.22828,23.57731,0.05469,0.0004,0.00011,1.64874,0.32955,0.19715,0.47052,0.06699,3.52745,0.3349,0.00474,0.96954,1.0695,0.00087,0.97044,0.57259,0.0,0.25299,0.0,0.88076,0.9,0.9
172780,ee38d9c5,493165,88492.0,James Maddison,James Maddison,Tottenham Hotspur,8586,Tottenham Hotspur,8586,175.0,right,28.0,England,45.46817,CM,CM/AM/LW,True,Mid February 2026,13171.0,1.13239,0.21725,0.71768,0.17916,0.43541,0.76201,1.30131,35.74835,0.14081,0.00061,0.00064,1.17231,0.74877,0.12623,0.51818,0.14189,3.28478,0.4855,0.00407,2.29897,1.07021,0.00632,0.93055,0.35751,0.05,0.25154,0.0,0.95,0.63867,0.83778
437505,a671316d,887703,4293469.0,Wilson Isidor,Wilson Isidor,Sunderland,8472,Sunderland,8472,180.0,right,24.0,France,14.22284,ST,RW/LW/ST,False,,3466.0,0.95788,0.22609,0.66206,0.02936,0.10479,0.17365,0.40106,4.82267,0.15939,0.00178,0.00075,0.48924,0.05587,0.55023,0.20853,0.05512,1.78152,0.76696,0.00579,0.83326,0.80146,0.00095,0.97149,0.43301,0.3,0.24975,0.0,0.7,0.584,0.52
596047,0c9bfc3b,1557220,4083701.0,Chido Obi,Chido Obi-Martin,Manchester United,10260,Manchester United,10260,188.0,right,17.0,Denmark,6.03093,ST,ST,False,,212.0,0.98092,0.2545,0.79539,0.05649,0.20252,0.35909,0.63093,13.23531,0.12969,0.00379,0.00097,0.72849,0.13078,0.48842,0.20533,0.05605,2.33568,0.45814,0.0038,1.11946,1.32186,0.00152,0.91773,0.42655,0.0,0.24964,0.0,0.7,0.584,0.52
493105,7aa8adfe,1203665,1214404.0,Alejandro Garnacho Ferreyra,Alejandro Garnacho,Manchester United,10260,Manchester United,10260,180.0,right,21.0,Argentina,59.81959,AM,RW/AM/LW,False,,8324.0,0.91986,0.27117,0.94116,0.08819,0.27755,0.56348,0.94128,20.89147,0.09026,0.00076,0.00019,1.10063,0.26174,0.32335,0.50534,0.02766,3.34192,0.33557,0.00501,1.44092,0.60127,0.01199,0.88631,0.4546,0.0,0.24944,0.0,0.95,0.9,0.9
437730,efd2ec23,933576,2930166.0,Antoine Semenyo,Antoine Semenyo,AFC Bournemouth,8678,AFC Bournemouth,8678,185.0,right,25.0,Ghana,48.2459,LW,RW/LW/ST,False,,12036.0,1.0441,0.23663,0.95953,0.11383,0.24942,0.80703,1.29493,17.09574,0.14162,0.0006,8e-05,1.63833,0.28,0.35372,0.35839,0.16241,3.93741,0.83023,0.00431,1.03698,1.78062,0.01778,0.95557,0.62164,0.005,0.24762,0.0,0.7,0.858,0.89
223541,b0f7e36c,784510,3946281.0,Federico Chiesa,Federico Chiesa,Liverpool,8650,Liverpool,8650,175.0,right,27.0,Italy,16.30491,RW,RW/ST,False,,8158.0,1.1054,0.22091,0.83714,0.16358,0.37311,0.73591,1.34166,17.71288,0.07174,0.00144,0.00036,1.34354,0.80305,0.24769,0.3329,0.04478,3.38505,0.30347,0.00347,1.35447,0.82262,0.00136,0.91936,0.35205,0.0,0.24419,0.0,0.95,0.648,0.84
224024,9b6f7fd5,766435,2235927.0,Lucas Tolentino Coelho de Lima,Lucas Paquetá,West Ham United,8654,West Ham United,8654,180.0,left,27.0,Brazil,63.08128,AM,DM/CM/RW/AM/LW/ST,False,,14690.0,0.98174,0.15287,0.43428,0.13548,0.32613,1.44473,2.31036,34.61361,0.18051,0.00058,0.00017,1.07111,0.27312,0.16967,0.5673,0.10672,5.37761,0.88795,0.00288,1.99228,1.67085,0.01,0.93413,0.49976,0.85,0.24409,0.0,0.95,0.74133,0.86222
449988,e7aa9d7c,1050158,182752.0,Fábio Soares Silva,Fabio Silva,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,185.0,right,23.0,Portugal,20.3419,ST,AM/RW/ST,False,,5531.0,0.9519,0.25569,0.8193,0.06021,0.17918,0.34021,0.56063,12.55715,0.11711,0.00125,0.00061,0.7744,0.12252,0.57923,0.18685,0.04079,2.21078,0.65213,0.0044,1.31001,1.37718,0.00077,0.96524,0.47356,0.0,0.24339,0.0,0.87444,0.584,0.52
490145,21945a9e,1113753,4068230.0,Dane Scarlett,Dane Scarlett,Tottenham Hotspur,8586,Tottenham Hotspur,8586,179.0,right,21.0,England,4.99165,ST,ST,False,,1333.0,1.04384,0.22863,0.73195,0.06145,0.20389,0.28685,0.55318,11.03872,0.10339,0.00198,0.00115,0.72575,0.13399,0.5117,0.28725,0.09667,2.16133,0.6206,0.00264,1.40132,1.2451,0.00153,0.86699,0.24941,0.0,0.23865,0.0,0.56778,0.584,0.52
232826,2bd83368,906937,242870.0,Anthony Gordon,Anthony Gordon,Newcastle United,10261,Newcastle United,10261,182.0,right,24.0,England,48.37524,LW,LM/AM/LW/RW/ST,True,Doubtful,11324.0,0.95967,0.23539,0.67506,0.13907,0.35082,0.86745,1.33403,19.49751,0.11881,0.00034,9e-05,1.27995,0.80559,0.24591,0.29177,0.05865,3.43379,0.25215,0.00418,1.93601,0.86798,0.0193,0.92126,0.38062,0.09,0.23585,0.0,0.93375,0.9,0.9
482973,dbe24cce,1082102,4297976.0,Igor Jesus Maciel da Cruz,Igor Jesus,Nottingham Forest,10203,Nottingham Forest,10203,180.0,right,24.0,Brazil,19.64507,ST,AM/RW/ST/LW,False,,386.0,1.01442,0.23105,0.93696,0.05489,0.18616,0.44507,0.72245,11.93512,0.12197,0.00289,0.00073,0.69115,0.13411,0.68262,0.19619,0.08683,2.92188,1.24067,0.00378,1.34169,1.19738,0.00124,0.93536,0.47899,0.0,0.23438,0.0,0.7,0.584,0.52
565431,3a27f1bf,1327325,,Callum Marshall,Callum Marshall,West Ham United,8654,West Ham United,8654,172.0,left,20.0,Northern Ireland,3.9461,ST,RW/ST/LW,False,,226.0,1.00539,0.23312,0.821,0.06378,0.26234,0.38072,0.66506,15.11745,0.13943,0.00347,0.00109,0.99619,0.17062,0.67405,0.25894,0.10404,2.47848,0.74334,0.0029,1.38933,1.40327,0.00155,0.83675,0.30767,0.0,0.23438,0.0,0.7,0.584,0.52
564406,6a021e43,1391052,4293468.0,Eliezer Mayenda Dossou,Eliezer Mayenda,Sunderland,8472,Sunderland,8472,180.0,left,20.0,Spain,0.19,ST,LM/RW/AM/LW/ST,False,,2745.0,0.9751,0.205,0.6317,0.03916,0.12999,0.26095,0.66953,5.06892,0.07512,0.00203,0.00083,1.13338,0.1456,0.31756,0.194,0.04047,2.49995,0.45124,0.00521,1.1091,0.74984,0.00104,0.94158,0.47962,0.3,0.23308,0.0,0.7,0.584,0.52
575204,49a605df,1486264,4230500.0,Claudio Echeverri,Claudio Echeverri,Manchester City,8456,Manchester City,8456,171.0,right,19.0,Argentina,24.4439,LW,CM/AM/LW,True,Doubtful,64.0,1.0101,0.22953,0.9457,0.17299,0.55032,0.5792,0.964,34.78582,0.09467,0.00165,0.00035,2.00797,0.61285,0.22197,0.41503,0.05028,3.86264,0.34912,0.00288,1.4503,0.74732,0.00274,0.81455,0.30236,0.0,0.23185,0.0,0.7,0.584,0.52
467169,99127249,967622,2229322.0,Antony dos Santos,Antony,Manchester United,10260,Manchester United,10260,174.0,left,25.0,Brazil,41.34131,RW,RM/RW/AM,False,,12604.0,1.03323,0.2217,0.93004,0.14033,0.39034,0.72247,1.34007,26.38543,0.1123,0.0009,0.00025,1.31232,0.46092,0.10882,0.58684,0.04808,4.42656,0.26687,0.00424,1.37226,0.83113,0.00109,0.89076,0.38866,0.0,0.22907,0.0,0.95,0.9,0.9
533463,2f9e4435,1250253,2882402.0,Dango Ouattara,Dango Ouattara,AFC Bournemouth,8678,AFC Bournemouth,8678,177.0,left,23.0,Burkina Faso,38.00245,LW,RW/LW/ST,False,,7257.0,0.92218,0.24809,0.69773,0.10194,0.26255,0.89869,1.43248,13.18275,0.0877,0.0008,0.0001,1.34788,0.57124,0.40114,0.59663,0.28732,3.73537,1.42639,0.00463,1.05863,0.7386,0.00265,0.92995,0.40618,0.0,0.22879,0.0,0.7,0.65867,0.53778
424876,934e1968,846005,3590555.0,Dominik Szoboszlai,Dominik Szoboszlai,Liverpool,8650,Liverpool,8650,185.0,right,24.0,Hungary,77.94291,AM,DM/CM/AM/RW/ST/LW,False,,11647.0,1.01387,0.22227,0.72671,0.18605,0.49588,0.77751,1.27992,34.94459,0.07535,0.00066,0.00016,0.81869,0.68298,0.14453,0.40315,0.13933,4.6558,0.50517,0.00378,0.87232,1.16184,0.00405,0.93633,0.51756,0.0,0.22535,0.0,0.95,0.62187,0.83378
493250,9dc96f10,1070052,198784.0,Amad Diallo,Amad,Manchester United,10260,Manchester United,10260,174.0,left,23.0,Ivory Coast,53.24319,AM,RWB/RW/AM,False,,6450.0,1.13497,0.19516,0.7149,0.13251,0.38745,0.98454,1.37335,28.64892,0.13288,0.0012,0.00028,1.56992,0.56755,0.28968,0.4698,0.09674,4.46773,0.56992,0.0036,1.33116,0.80973,0.00181,0.97753,0.6361,0.0,0.2215,0.0,0.95,0.8272,0.88267
511499,829aa60c,1288111,4072115.0,Mathys Tel,Mathys Tel,Tottenham Hotspur,8586,Tottenham Hotspur,8586,183.0,right,20.0,France,49.96837,LW,LW/ST,False,,3373.0,1.05665,0.20912,0.69919,0.11904,0.32268,0.51359,1.18037,16.90836,0.10299,0.00072,0.00032,1.37328,0.57102,0.1901,0.29378,0.0736,3.27633,0.54481,0.00347,1.38809,1.08174,0.01906,0.91974,0.42034,0.0,0.22097,0.0,0.94968,0.584,0.52
446008,6afaebf2,923312,192214.0,Bryan Mbeumo,Bryan Mbeumo,Manchester United,10260,Manchester United,10260,171.0,left,26.0,Cameroon,42.48324,RW,RWB/RM/RW/AM/ST,False,,14809.0,0.98824,0.21489,0.80458,0.16134,0.45456,0.68207,1.10658,20.41023,0.07769,0.00095,0.00026,1.2439,1.02023,0.24615,0.41872,0.08775,4.00321,0.81693,0.00421,1.18666,0.75688,0.0092,0.96339,0.6399,0.05,0.21789,0.0,0.7,0.648,0.84
244850,2e5915f1,883080,3762913.0,Morgan Rogers,Morgan Rogers,Aston Villa,10252,Aston Villa,10252,187.0,right,23.0,England,66.24812,AM,RW/AM/LW/ST,True,Doubtful,0.0,1.06369,0.20399,0.60743,0.13165,0.34658,0.66372,1.2079,17.63352,0.15949,0.00061,0.00016,1.77487,0.16692,0.0866,0.20707,0.14131,3.41766,0.51979,0.00377,1.35747,1.26164,0.00146,0.95979,0.50703,0.0,0.21699,0.0,0.95,0.9,0.9
424044,570bb4b9,875672,2930176.0,Hamed Traorè,Hamed Traorè,AFC Bournemouth,8678,AFC Bournemouth,8678,184.0,right,25.0,Ivory Coast,24.74061,AM,DM/RM/CM/LM/AM/LW,False,,7357.0,1.01708,0.21088,0.68932,0.12225,0.29074,0.76338,1.40089,19.3829,0.1368,0.00235,0.00028,1.34725,0.60923,0.21335,0.44465,0.05416,4.15056,0.40854,0.00392,1.25684,1.19584,0.00446,0.9004,0.26873,0.0,0.21449,0.0,0.7,0.648,0.84
224995,8e16dd48,846369,1783667.0,Luis Sinisterra Lucumí,Luis Sinisterra,AFC Bournemouth,8678,AFC Bournemouth,8678,172.0,right,26.0,Colombia,15.43662,LW,LW/RW,True,Doubtful,7279.0,1.09086,0.19626,0.7413,0.11918,0.31647,0.74439,1.25168,18.71366,0.07805,0.00147,0.00015,1.68461,0.33993,0.24991,0.50781,0.07528,4.24809,0.45667,0.0036,1.07674,0.95502,0.0013,0.87214,0.33267,0.0,0.2141,0.0,0.95,0.84027,0.88578
199670,0562b7f1,637746,257274.0,Odsonne Édouard,Odsonne Edouard,Crystal Palace,9826,Crystal Palace,9826,187.0,right,27.0,France,7.9038,,AM/ST,False,,5663.0,1.03286,0.20435,0.62997,0.06622,0.14603,0.64109,1.18254,14.52167,0.11777,0.00132,0.00076,0.78783,0.1174,0.29789,0.39097,0.16933,2.97383,1.00092,0.0041,0.76894,1.26014,0.003,0.96126,0.27743,0.0,0.21107,0.0,0.60444,0.61253,0.83156
510281,fe6e7156,1174337,3894951.0,Sávio Moreira de Oliveira,Savinho,Manchester City,8456,Manchester City,8456,176.0,left,21.0,Brazil,70.09869,RW,RW/LW/AM/ST,False,,6196.0,0.97426,0.21601,0.79058,0.18602,0.62238,0.56022,0.89795,27.73528,0.07221,0.00061,0.00028,2.22785,0.84231,0.16548,0.32743,0.05261,3.53978,0.25551,0.00357,1.26254,0.70788,0.0012,0.91263,0.38905,0.0,0.21045,0.0,0.95,0.69787,0.54711
485337,b73f17f8,1087966,4348599.0,Evann Guessand,Evann Guessand,Aston Villa,10252,Aston Villa,10252,185.0,right,24.0,Ivory Coast,26.18585,AM,RW/AM/LW/ST,False,,6540.0,0.99035,0.21079,0.67202,0.10025,0.28943,0.81629,1.24728,14.01767,0.08694,0.00138,0.0003,1.34121,0.2718,0.21332,0.47449,0.08692,3.43948,0.4243,0.00384,1.78386,1.27304,0.00273,0.93377,0.44337,0.0,0.20875,0.0,0.84889,0.584,0.52
222683,4c3a6744,794253,3584408.0,Justin Kluivert,Justin Kluivert,AFC Bournemouth,8678,AFC Bournemouth,8678,175.0,right,26.0,Netherlands,45.11198,AM,RW/AM/LW,True,Doubtful,9007.0,1.03034,0.20227,0.74633,0.10006,0.30279,0.43614,0.8392,15.86922,0.15074,0.00116,0.00017,1.10398,0.64427,0.17692,0.41689,0.03245,3.02646,0.58333,0.00372,1.10177,1.49983,0.00114,0.91429,0.17908,0.0,0.20841,0.0,0.90112,0.77027,0.86911
550839,35516eac,1341387,3638871.0,Wilson Odobert,Wilson Odobert,Tottenham Hotspur,8586,Tottenham Hotspur,8586,182.0,right,20.0,France,28.41812,RW,CM/RW/AM/LW,False,,5146.0,1.02415,0.20311,0.60908,0.10992,0.28261,0.53605,1.02815,18.10545,0.05213,0.00088,0.00055,1.31559,0.51141,0.13436,0.44011,0.05376,3.12149,0.43226,0.00318,0.76564,0.5082,0.00207,0.92251,0.3481,0.0,0.20802,0.0,0.73418,0.648,0.84
492831,2ee5b0c9,1067168,3628161.0,Zeki Amdouni,Zeki Amdouni,Burnley,8191,Burnley,8191,185.0,both,24.0,Switzerland,13.97337,RW,RM/RW/AM/ST,True,Mid January 2026,4092.0,1.04662,0.17633,0.63385,0.06562,0.18531,0.68417,1.06698,14.32972,0.06271,0.00128,0.0004,1.23154,0.24147,0.13924,0.36375,0.184,3.16006,0.44032,0.00362,1.29525,0.88332,0.00178,0.77,0.17871,0.2,0.20667,0.0,0.95,0.584,0.52
200641,c5bdb6e3,748382,77164.0,Reiss Nelson,Reiss Nelson,Arsenal,9825,Arsenal,9825,175.0,right,25.0,England,16.43238,LW,LW,False,,3652.0,0.99894,0.2062,0.6546,0.13647,0.36056,0.69614,1.19258,22.88002,0.0635,0.00143,0.00012,1.51513,0.71449,0.22478,0.43512,0.04346,3.46239,0.28814,0.00309,1.0866,0.84223,0.00098,0.90181,0.18487,0.0,0.20598,0.0,0.95,0.648,0.84
200617,c931d9f9,717176,4293434.0,Daniel James,Daniel James,Leeds United,8463,Leeds United,8463,170.0,right,27.0,Wales,15.53958,RW,LM/RW/LW,False,,10041.0,1.03336,0.19833,0.64086,0.10681,0.30108,0.48186,0.93208,11.32543,0.09612,0.0005,0.00029,0.7587,0.61897,0.29285,0.25036,0.03286,2.85588,0.33544,0.00489,1.22709,0.7542,0.00103,0.91096,0.43001,0.0,0.20495,0.0,0.71167,0.584,0.52
235674,886f9aac,822237,1897014.0,Manor Solomon,Manor Solomon,Tottenham Hotspur,8586,Tottenham Hotspur,8586,167.0,both,26.0,Israel,17.3038,LW,LB/LWB/RM/AM/LW,True,A few days,4631.0,1.08778,0.18575,0.58309,0.13232,0.45627,0.73891,1.06586,20.548,0.09086,0.00082,0.00033,1.60012,0.7393,0.26204,0.46771,0.04041,3.92014,0.23263,0.00365,1.32047,0.6559,0.00895,0.95625,0.22737,0.0,0.20205,0.0,0.94833,0.68387,0.54378
59859,819b3158,178818,3936624.0,İlkay Gündoğan,Ilkay Gündogan,Manchester City,8456,Manchester City,8456,180.0,right,34.0,Germany,13.48007,DM,DM/CM/AM/LW,False,,16549.0,0.97637,0.20556,0.53721,0.15933,0.38951,0.53466,0.9679,56.57082,0.05669,0.00047,0.00036,0.78745,0.49154,0.07703,0.63579,0.07665,4.83565,0.65308,0.00411,0.88398,0.60473,0.0019,0.91701,0.6163,0.01,0.20181,0.0,0.95,0.9,0.9
449434,2fba6108,1050166,219749.0,Anthony Elanga,Anthony Elanga,Newcastle United,10261,Newcastle United,10261,178.0,right,23.0,Sweden,60.0,RW,RW/LW/ST,False,,7715.0,0.95381,0.21056,0.68436,0.15599,0.46935,0.62381,0.92378,18.85041,0.03602,0.00089,0.00033,0.9619,0.97895,0.40521,0.28068,0.05121,3.00123,0.47856,0.00315,1.36762,0.46442,0.00858,0.88785,0.43615,0.0,0.20083,0.0,0.95,0.89067,0.89778
496208,733f1a7d,1324871,3639127.0,Ben Doak,Ben Doak,Liverpool,8650,Liverpool,8650,176.0,right,19.0,Scotland,18.15758,RW,DM/RW/LW,False,,2094.0,0.96747,0.20648,0.66662,0.15994,0.44708,0.69875,1.22179,21.30048,0.14735,0.00204,0.00052,1.28174,0.54897,0.32785,0.39814,0.07226,3.47057,0.45639,0.00303,1.17002,1.17918,0.00197,0.95131,0.36065,0.0,0.19977,0.0,0.63158,0.584,0.52
536241,74c0903d,1290932,,Martin Sherif,Martin Sherif,Everton Academy,773653,Everton,8668,,left,19.0,England,0.015,ST,RW/ST,False,,0.0,1.0,0.19976,0.80968,0.05402,0.22299,0.42709,0.74565,11.10488,0.13223,0.00345,0.0007,0.81946,0.20145,0.74809,0.26911,0.09119,2.41995,0.83094,0.00248,1.32267,1.36832,0.00145,0.9095,0.3692,0.0,0.19976,0.0,0.7,0.584,0.52
184341,9674002f,750032,139802.0,Mason Mount,Mason Mount,Manchester United,10260,Manchester United,10260,181.0,right,26.0,England,35.7601,AM,AM/RW/ST,False,,10401.0,1.0096,0.19474,0.66254,0.12572,0.32566,0.76565,1.60554,28.67392,0.1126,0.00143,0.00028,0.71881,0.84762,0.12237,0.51073,0.08678,3.43155,0.38512,0.00358,1.02472,1.15361,0.00177,0.87064,0.47196,0.0,0.19661,0.0,0.95,0.56307,0.81978
